beta_cs_fear_store,beta_cs_ext_store,beta_ctx_fear_store,beta_ctx_ext_store,beta_us_ext_store,phi_mean,phi_std,fear_cs_mean,fear_cs_std,fear_us_mean,fear_us_std,fear_ctx_fear_mean,fear_ctx_fear_std,fear_ctx_ext_mean,fear_ctx_ext_std,ext_cs_mean,ext_cs_std,ext_us_mean,ext_us_std,ext_ctx_ext_mean,ext_ctx_ext_std,ext_ctx_fear_mean,ext_ctx_fear_std,shared_cs_frac_mean,shared_cs_frac_std,ctx_sep_ext_mean,ctx_sep_fear_mean,storage_score
0.35,0.16,0.6,0.35,-0.6,0.5537500000000001,0.4462815114924659,0.17083333333333334,0.0414578098794425,0.15416666666666665,0.04310033513661917,0.15,0.020412414523193145,0.125,0.04487637339278753,0.175,0.008333333333333331,0.06666666666666667,0.05137011669140814,0.2,0.05892556509887896,0.10416666666666667,0.043100335136619164,0.030000000000000002,0.021213203435596427,0.09583333333333334,0.024999999999999994,3.125563022984932
0.35,0.16,0.6,0.35,-0.9,0.555,0.44501404472218625,0.17083333333333334,0.0414578098794425,0.15416666666666665,0.04310033513661917,0.15,0.020412414523193145,0.125,0.04487637339278753,0.17083333333333334,0.007216878364870321,0.0625,0.055746200667748554,0.20416666666666666,0.05697830971323893,0.10416666666666667,0.043100335136619164,0.030000000000000002,0.021213203435596427,0.09999999999999999,0.024999999999999994,3.1280280894443724
0.35,0.16,0.6,0.6,-0.9,0.555,0.44501404472218625,0.17083333333333334,0.0414578098794425,0.15416666666666665,0.04310033513661917,0.15,0.020412414523193145,0.125,0.04487637339278753,0.17083333333333334,0.007216878364870321,0.0625,0.055746200667748554,0.20416666666666666,0.05697830971323893,0.10416666666666667,0.043100335136619164,0.030000000000000002,0.021213203435596427,0.09999999999999999,0.024999999999999994,3.1280280894443724
0.35,0.16,0.6,0.6,-0.6,0.555,0.44501404472218625,0.17083333333333334,0.0414578098794425,0.15416666666666665,0.04310033513661917,0.15,0.020412414523193145,0.125,0.04487637339278753,0.17083333333333334,0.007216878364870321,0.0625,0.055746200667748554,0.20416666666666666,0.05697830971323893,0.10416666666666667,0.043100335136619164,0.030000000000000002,0.021213203435596427,0.09999999999999999,0.024999999999999994,3.1280280894443724
0.5,0.0,0.6,0.1,0.0,0.54875,0.45128116235890015,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.029166666666666674,3.1308956580511333
0.5,0.0,0.6,0.35,-0.3,0.54875,0.45128116235890015,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.029166666666666674,3.1308956580511333
0.5,0.0,0.6,0.35,0.0,0.54875,0.45128116235890015,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.029166666666666674,3.1308956580511333
0.5,0.0,0.6,0.6,0.0,0.54875,0.45128116235890015,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.029166666666666674,3.1308956580511333
0.5,0.0,0.6,0.1,-0.6,0.55125,0.44875348188064235,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.125,0.018633899812498245,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.0275,0.02277608394786075,0.07916666666666666,0.029166666666666674,3.132506963761285
0.5,0.0,0.6,0.1,-0.3,0.55125,0.44875348188064235,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.125,0.018633899812498245,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.0275,0.02277608394786075,0.07916666666666666,0.029166666666666674,3.132506963761285
0.5,0.0,0.35,0.35,-0.9,0.5475,0.4525138119439008,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.12916666666666668,0.021650635094610963,0.0625,0.055746200667748554,0.2375,0.0720484019407941,0.08750000000000001,0.02975595178559521,0.022500000000000003,0.02076655965729519,0.14999999999999997,-0.004166666666666666,3.133027623887801
0.5,0.0,0.35,0.35,-0.6,0.5475,0.4525138119439008,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.12916666666666668,0.021650635094610963,0.0625,0.055746200667748554,0.2375,0.0720484019407941,0.08750000000000001,0.02975595178559521,0.022500000000000003,0.02076655965729519,0.14999999999999997,-0.004166666666666666,3.133027623887801
0.5,0.0,0.35,0.6,-0.9,0.5475,0.4525138119439008,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.12916666666666668,0.021650635094610963,0.0625,0.055746200667748554,0.2375,0.0720484019407941,0.08750000000000001,0.02975595178559521,0.022500000000000003,0.02076655965729519,0.14999999999999997,-0.004166666666666666,3.133027623887801
0.5,0.0,0.35,0.6,-0.6,0.5475,0.4525138119439008,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.12916666666666668,0.021650635094610963,0.0625,0.055746200667748554,0.2375,0.0720484019407941,0.08750000000000001,0.02975595178559521,0.022500000000000003,0.02076655965729519,0.14999999999999997,-0.004166666666666666,3.133027623887801
0.35,0.0,0.6,0.1,0.0,0.5499999999999999,0.45005555212662357,0.17083333333333334,0.0414578098794425,0.15416666666666665,0.04310033513661917,0.15,0.020412414523193145,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.024999999999999994,3.13344443758658
0.35,0.0,0.6,0.35,-0.3,0.5499999999999999,0.45005555212662357,0.17083333333333334,0.0414578098794425,0.15416666666666665,0.04310033513661917,0.15,0.020412414523193145,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.024999999999999994,3.13344443758658
0.35,0.0,0.6,0.35,0.0,0.5499999999999999,0.45005555212662357,0.17083333333333334,0.0414578098794425,0.15416666666666665,0.04310033513661917,0.15,0.020412414523193145,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.024999999999999994,3.13344443758658
0.35,0.0,0.6,0.6,0.0,0.5499999999999999,0.45005555212662357,0.17083333333333334,0.0414578098794425,0.15416666666666665,0.04310033513661917,0.15,0.020412414523193145,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.024999999999999994,3.13344443758658
0.65,0.0,0.35,0.1,0.0,0.5499999999999999,0.45005555212662357,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.029166666666666674,3.13344443758658
0.65,0.0,0.35,0.35,-0.3,0.5499999999999999,0.45005555212662357,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.029166666666666674,3.13344443758658
0.65,0.0,0.35,0.35,0.0,0.5499999999999999,0.45005555212662357,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.029166666666666674,3.13344443758658
0.65,0.0,0.35,0.6,0.0,0.5499999999999999,0.45005555212662357,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.13333333333333333,0.035355339059327376,0.12916666666666668,0.018162078931419467,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.02875,0.02132340263653998,0.07916666666666666,0.029166666666666674,3.13344443758658
0.35,0.0,0.6,0.1,-0.6,0.5525,0.4475139662625067,0.17083333333333334,0.0414578098794425,0.15416666666666665,0.04310033513661917,0.15,0.020412414523193145,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.125,0.018633899812498245,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.0275,0.02277608394786075,0.07916666666666666,0.024999999999999994,3.135027932525013
0.35,0.0,0.6,0.1,-0.3,0.5525,0.4475139662625067,0.17083333333333334,0.0414578098794425,0.15416666666666665,0.04310033513661917,0.15,0.020412414523193145,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.125,0.018633899812498245,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.0275,0.02277608394786075,0.07916666666666666,0.024999999999999994,3.135027932525013
0.65,0.0,0.35,0.1,-0.6,0.5525,0.4475139662625067,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.125,0.018633899812498245,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.0275,0.02277608394786075,0.07916666666666666,0.029166666666666674,3.135027932525013
0.65,0.0,0.35,0.1,-0.3,0.5525,0.4475139662625067,0.175,0.03632415786283895,0.15416666666666665,0.04310033513661917,0.15416666666666667,0.02465033242958173,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.125,0.018633899812498245,0.175,0.01863389981249825,0.09583333333333333,0.05051814855409226,0.0275,0.02277608394786075,0.07916666666666666,0.029166666666666674,3.135027932525013
0.5,0.0,0.35,0.1,-0.9,0.54875,0.45128116235890015,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.12916666666666668,0.021650635094610963,0.0625,0.055746200667748554,0.21666666666666667,0.056519416526043906,0.08750000000000001,0.02975595178559521,0.022500000000000003,0.02076655965729519,0.12916666666666665,-0.004166666666666666,3.1355623247178
0.5,0.08,0.35,0.35,-0.6,0.55,0.45,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.15416666666666667,0.02465033242958173,0.06666666666666667,0.05137011669140814,0.2,0.05892556509887896,0.09166666666666666,0.027638539919628332,0.022500000000000003,0.02076655965729519,0.10833333333333335,-0.004166666666666666,3.1363333333333334
0.5,0.08,0.35,0.6,-0.3,0.55,0.45,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.15416666666666667,0.02465033242958173,0.0875,0.04310033513661917,0.17916666666666667,0.02465033242958174,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.09166666666666667,-0.004166666666666666,3.1363333333333334
0.5,0.08,0.35,0.1,-0.9,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.16249999999999998,0.02975595178559521,0.0625,0.055746200667748554,0.1875,0.029755951785595213,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.1,-0.004166666666666666,3.1388402970946183
0.5,0.08,0.35,0.1,-0.6,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.10833333333333334,0.038188130791298666,0.15833333333333333,0.018633899812498245,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.07083333333333333,-0.004166666666666666,3.1388402970946183
0.5,0.08,0.35,0.1,-0.3,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.10833333333333334,0.038188130791298666,0.15833333333333333,0.018633899812498245,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.07083333333333333,-0.004166666666666666,3.1388402970946183
0.5,0.08,0.35,0.1,0.0,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.10833333333333334,0.038188130791298666,0.15833333333333333,0.018633899812498245,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.07083333333333333,-0.004166666666666666,3.1388402970946183
0.5,0.08,0.35,0.35,-0.9,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.15,0.02041241452319315,0.0625,0.055746200667748554,0.20416666666666666,0.05697830971323893,0.09166666666666666,0.027638539919628332,0.022500000000000003,0.02076655965729519,0.1125,-0.004166666666666666,3.1388402970946183
0.5,0.08,0.35,0.35,-0.3,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.10833333333333334,0.038188130791298666,0.15833333333333333,0.018633899812498245,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.07083333333333333,-0.004166666666666666,3.1388402970946183
0.5,0.08,0.35,0.35,0.0,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.10833333333333334,0.038188130791298666,0.15833333333333333,0.018633899812498245,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.07083333333333333,-0.004166666666666666,3.1388402970946183
0.5,0.08,0.35,0.6,-0.9,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.15,0.02041241452319315,0.0625,0.055746200667748554,0.20416666666666666,0.05697830971323893,0.09166666666666666,0.027638539919628332,0.022500000000000003,0.02076655965729519,0.1125,-0.004166666666666666,3.1388402970946183
0.5,0.08,0.35,0.6,-0.6,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.15,0.02041241452319315,0.0625,0.055746200667748554,0.20416666666666666,0.05697830971323893,0.09166666666666666,0.027638539919628332,0.022500000000000003,0.02076655965729519,0.1125,-0.004166666666666666,3.1388402970946183
0.5,0.08,0.35,0.6,0.0,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.10833333333333334,0.038188130791298666,0.15833333333333333,0.018633899812498245,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.07083333333333333,-0.004166666666666666,3.1388402970946183
0.5,0.16,0.35,0.1,0.0,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.10833333333333334,0.038188130791298666,0.15833333333333333,0.018633899812498245,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.07083333333333333,-0.004166666666666666,3.1388402970946183
0.5,0.16,0.35,0.35,-0.3,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.10833333333333334,0.038188130791298666,0.15833333333333333,0.018633899812498245,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.07083333333333333,-0.004166666666666666,3.1388402970946183
0.5,0.16,0.35,0.35,0.0,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.10833333333333334,0.038188130791298666,0.15833333333333333,0.018633899812498245,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.07083333333333333,-0.004166666666666666,3.1388402970946183
0.5,0.16,0.35,0.6,0.0,0.55125,0.44875348188064235,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.14166666666666666,0.024999999999999994,0.10833333333333334,0.038188130791298666,0.15833333333333333,0.018633899812498245,0.0875,0.03410563654946854,0.022500000000000003,0.02076655965729519,0.07083333333333333,-0.004166666666666666,3.1388402970946183
0.5,0.16,0.35,0.35,-0.6,0.5525,0.4475139662625067,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.1625,0.027322660517924997,0.06666666666666667,0.05137011669140814,0.2,0.05892556509887896,0.09166666666666666,0.027638539919628332,0.025,0.01903943276465977,0.10833333333333335,-0.004166666666666666,3.1413612658583467
0.5,0.16,0.35,0.6,-0.3,0.5525,0.4475139662625067,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.1625,0.027322660517924997,0.07916666666666666,0.04310033513661917,0.1875,0.037960139913101244,0.0875,0.03410563654946854,0.025,0.01903943276465977,0.1,-0.004166666666666666,3.1413612658583467
0.05,0.08,0.35,0.35,-0.9,0.55125,0.44875348188064235,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.1375,0.02165063509461096,0.06666666666666667,0.05892556509887896,0.19166666666666665,0.07120003121097943,0.09166666666666666,0.027638539919628332,0.018750000000000003,0.016345871038277525,0.09999999999999999,0.004166666666666666,3.1421736304279517
0.05,0.08,0.35,0.35,-0.6,0.55125,0.44875348188064235,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.1375,0.02165063509461096,0.07083333333333333,0.05448623679425842,0.1875,0.0720484019407941,0.09166666666666666,0.027638539919628332,0.018750000000000003,0.016345871038277525,0.09583333333333334,0.004166666666666666,3.1421736304279517
0.05,0.08,0.35,0.6,-0.9,0.55125,0.44875348188064235,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.1375,0.02165063509461096,0.06666666666666667,0.05892556509887896,0.19166666666666665,0.07120003121097943,0.09166666666666666,0.027638539919628332,0.018750000000000003,0.016345871038277525,0.09999999999999999,0.004166666666666666,3.1421736304279517
0.05,0.08,0.35,0.6,-0.6,0.55125,0.44875348188064235,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.1375,0.02165063509461096,0.06666666666666667,0.05892556509887896,0.19166666666666665,0.07120003121097943,0.09166666666666666,0.027638539919628332,0.018750000000000003,0.016345871038277525,0.09999999999999999,0.004166666666666666,3.1421736304279517
0.05,0.08,0.35,0.6,-0.3,0.55125,0.44875348188064235,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.1375,0.02165063509461096,0.09166666666666667,0.044876373392787536,0.16666666666666666,0.04249182927993987,0.0875,0.03410563654946854,0.018750000000000003,0.016345871038277525,0.07916666666666666,0.004166666666666666,3.1421736304279517
0.05,0.08,0.6,0.35,-0.9,0.55125,0.44875348188064235,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.1375,0.02165063509461096,0.06666666666666667,0.05892556509887896,0.19166666666666665,0.07120003121097943,0.09166666666666666,0.027638539919628332,0.018750000000000003,0.016345871038277525,0.09999999999999999,0.004166666666666666,3.1421736304279517
0.05,0.08,0.6,0.35,-0.6,0.55125,0.44875348188064235,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.1375,0.02165063509461096,0.07083333333333333,0.05448623679425842,0.1875,0.0720484019407941,0.09166666666666666,0.027638539919628332,0.018750000000000003,0.016345871038277525,0.09583333333333334,0.004166666666666666,3.1421736304279517
0.05,0.08,0.6,0.6,-0.9,0.55125,0.44875348188064235,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.1375,0.02165063509461096,0.06666666666666667,0.05892556509887896,0.19166666666666665,0.07120003121097943,0.09166666666666666,0.027638539919628332,0.018750000000000003,0.016345871038277525,0.09999999999999999,0.004166666666666666,3.1421736304279517
0.05,0.08,0.6,0.6,-0.6,0.55125,0.44875348188064235,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.1375,0.02165063509461096,0.06666666666666667,0.05892556509887896,0.19166666666666665,0.07120003121097943,0.09166666666666666,0.027638539919628332,0.018750000000000003,0.016345871038277525,0.09999999999999999,0.004166666666666666,3.1421736304279517
0.05,0.08,0.6,0.6,-0.3,0.55125,0.44875348188064235,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.1375,0.02165063509461096,0.09166666666666667,0.044876373392787536,0.16666666666666666,0.04249182927993987,0.0875,0.03410563654946854,0.018750000000000003,0.016345871038277525,0.07916666666666666,0.004166666666666666,3.1421736304279517
0.5,0.16,0.35,0.35,-0.9,0.55375,0.44625350138682385,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.15833333333333333,0.024999999999999994,0.0625,0.055746200667748554,0.20416666666666666,0.05697830971323893,0.09166666666666666,0.027638539919628332,0.025,0.01903943276465977,0.1125,-0.004166666666666666,3.143840336106981
0.5,0.16,0.35,0.6,-0.9,0.55375,0.44625350138682385,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.15833333333333333,0.024999999999999994,0.0625,0.055746200667748554,0.20416666666666666,0.05697830971323893,0.09166666666666666,0.027638539919628332,0.025,0.01903943276465977,0.1125,-0.004166666666666666,3.143840336106981
0.5,0.16,0.35,0.6,-0.6,0.55375,0.44625350138682385,0.14166666666666666,0.024999999999999994,0.15416666666666665,0.04310033513661917,0.12083333333333333,0.029755951785595206,0.125,0.04487637339278753,0.15833333333333333,0.024999999999999994,0.0625,0.055746200667748554,0.20416666666666666,0.05697830971323893,0.09166666666666666,0.027638539919628332,0.025,0.01903943276465977,0.1125,-0.004166666666666666,3.143840336106981
0.2,0.08,0.6,0.35,-0.6,0.55,0.45,0.13749999999999998,0.02165063509461096,0.15416666666666665,0.04310033513661917,0.11666666666666665,0.031180478223116176,0.125,0.04487637339278753,0.15,0.02357022603955158,0.06666666666666667,0.05137011669140814,0.2,0.05892556509887896,0.08750000000000001,0.024650332429581735,0.02125,0.019162137145944863,0.1125,-0.008333333333333345,3.1446666666666667
0.2,0.08,0.6,0.6,-0.3,0.55,0.45,0.13749999999999998,0.02165063509461096,0.15416666666666665,0.04310033513661917,0.11666666666666665,0.031180478223116176,0.125,0.04487637339278753,0.15,0.02357022603955158,0.0875,0.04310033513661917,0.17916666666666667,0.02465033242958174,0.08333333333333334,0.03118047822311618,0.02125,0.019162137145944863,0.09583333333333333,-0.008333333333333345,3.1446666666666667
0.05,0.16,0.35,0.35,-0.6,0.5525,0.4475139662625067,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.15,0.033333333333333326,0.07083333333333333,0.05448623679425842,0.1875,0.0720484019407941,0.09166666666666666,0.027638539919628332,0.02125,0.014737282653189496,0.09583333333333334,0.004166666666666666,3.14469459919168
0.05,0.16,0.35,0.6,-0.3,0.5525,0.4475139662625067,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.15,0.033333333333333326,0.08333333333333333,0.04564354645876384,0.175,0.053359368645273735,0.0875,0.03410563654946854,0.02125,0.014737282653189496,0.0875,0.004166666666666666,3.14469459919168
0.05,0.16,0.6,0.35,-0.6,0.5525,0.4475139662625067,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.15,0.033333333333333326,0.07083333333333333,0.05448623679425842,0.1875,0.0720484019407941,0.09166666666666666,0.027638539919628332,0.02125,0.014737282653189496,0.09583333333333334,0.004166666666666666,3.14469459919168
0.05,0.16,0.6,0.6,-0.3,0.5525,0.4475139662625067,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.15,0.033333333333333326,0.08333333333333333,0.04564354645876384,0.175,0.053359368645273735,0.0875,0.03410563654946854,0.02125,0.014737282653189496,0.0875,0.004166666666666666,3.14469459919168
0.05,0.08,0.35,0.35,-0.3,0.55125,0.44875348188064235,0.125,0.024999999999999994,0.15833333333333333,0.038188130791298666,0.11666666666666665,0.023570226039551584,0.11249999999999999,0.043100335136619164,0.12916666666666668,0.021650635094610963,0.11250000000000002,0.037960139913101244,0.14583333333333331,0.03200477394945253,0.0875,0.03410563654946854,0.018750000000000003,0.016345871038277525,0.05833333333333332,0.004166666666666666,3.1458402970946184
